Date,SP-Open,SP-High,SP-Low,SP-Close,SP-Volume,SP-Adj Close,EU-Open,EU-High,EU-Low,EU-Close,EU-Volume,EU-Adj Close,BR-Open,BR-High,BR-Low,BR-Close,BR-Volume,BR-Adj Close,HK-Open,HK-High,HK-Low,HK-Close,HK-Volume,HK-Adj Close
2011-02-07,1311.849976,1322.849976,1311.849976,1319.050049,3902270000.0,1319.050049,725.450012,732.710022,725.02002,731.97998,305532200.0,731.97998,65272.0,65893.0,64916.0,65362.0,1980400.0,65362.0,23981.740234,23981.740234,23530.800781,23553.589844,1480979600.0,23553.589844
2011-02-08,1318.76001,1324.869995,1316.030029,1324.569946,3881530000.0,1324.569946,731.580017,734.909973,729.76001,734.909973,352466000.0,734.909973,65359.0,66238.0,65110.0,65771.0,2764000.0,65771.0,23613.490234,23616.830078,23396.169922,23484.300781,1683188000.0,23484.300781
2011-02-09,1322.47998,1324.540039,1314.890015,1320.880005,3922240000.0,1320.880005,733.719971,736.070007,731.75,731.75,287513200.0,731.75,65767.0,65767.0,64016.0,64218.0,2811400.0,64218.0,23535.410156,23591.5,23128.720703,23164.029297,2265545200.0,23164.029297
2011-02-10,1318.130005,1322.780029,1311.73999,1321.869995,4184610000.0,1321.869995,729.830017,731.429993,724.070007,731.429993,460511200.0,731.429993,64217.0,65106.0,64185.0,64578.0,2356400.0,64578.0,23035.640625,23069.419922,22668.019531,22708.619141,2501942600.0,22708.619141
2011-02-11,1318.660034,1330.790039,1316.079956,1329.150024,4219300000.0,1329.150024,729.309998,734.73999,722.76001,731.580017,374583400.0,731.580017,64582.0,65890.0,64562.0,65756.0,2396400.0,65756.0,22752.550781,22861.529297,22446.669922,22828.919922,1973130000.0,22828.919922
2011-02-14,1328.72998,1332.959961,1326.900024,1332.319946,3567040000.0,1332.319946,735.340027,736.22998,729.940002,731.429993,305978400.0,731.429993,65751.0,66743.0,65462.0,66558.0,1945000.0,66558.0,22920.289062,23187.820312,22899.580078,23121.060547,1623695500.0,23121.060547
2011-02-15,1330.430054,1330.430054,1324.609985,1328.01001,3926860000.0,1328.01001,731.030029,734.419983,729.969971,733.210022,266433600.0,733.210022,66558.0,66861.0,66117.0,66341.0,2355400.0,66341.0,23037.029297,23104.980469,22881.160156,22899.779297,0.0,22899.779297
2011-02-16,1329.51001,1337.609985,1329.51001,1336.319946,1966450000.0,1336.319946,736.109985,741.400024,735.340027,739.030029,358174200.0,739.030029,66342.0,67793.0,66342.0,67571.0,2672400.0,67571.0,23015.390625,23183.279297,22809.009766,23156.970703,1289275200.0,23156.970703
2011-02-17,1334.369995,1341.5,1331.0,1340.430054,1966450000.0,1340.430054,740.77002,741.27002,736.380005,740.359985,358786600.0,740.359985,67580.0,67876.0,67107.0,67685.0,2147800.0,67685.0,23173.480469,23320.429688,23079.470703,23301.839844,1447116400.0,23301.839844
2011-02-18,1340.380005,1344.069946,1338.119995,1343.01001,1162310000.0,1343.01001,741.369995,742.51001,737.030029,740.539978,322868000.0,740.539978,67685.0,68226.0,67386.0,68067.0,1944000.0,68067.0,23342.669922,23614.609375,23316.300781,23595.240234,2141906600.0,23595.240234
2011-02-21,,,,,,,739.380005,740.969971,730.150024,731.26001,246600200.0,731.26001,68067.0,68067.0,67085.0,67259.0,1453000.0,67259.0,23500.109375,23585.630859,23444.769531,23485.419922,1226047400.0,23485.419922
2011-02-22,1338.910034,1338.910034,1312.329956,1315.439941,1322780000.0,1315.439941,727.409973,729.200012,719.820007,725.159973,333641800.0,725.159973,67255.0,67570.0,66342.0,66440.0,3045400.0,66440.0,23170.519531,23170.519531,22938.130859,22990.810547,1736180400.0,22990.810547
2011-02-23,1315.439941,1317.910034,1299.550049,1307.400024,1330340000.0,1307.400024,724.26001,726.349976,718.080017,718.940002,329878800.0,718.940002,66440.0,67266.0,66049.0,66910.0,3335000.0,66910.0,22983.369141,23055.470703,22837.089844,22906.900391,1287207300.0,22906.900391
2011-02-24,1307.089966,1310.910034,1294.26001,1306.099976,1222900000.0,1306.099976,714.400024,720.099976,714.400024,717.940002,397990800.0,717.940002,66909.0,67344.0,66693.0,66949.0,2699200.0,66949.0,22856.779297,23036.929688,22575.990234,22601.039062,1506227400.0,22601.039062
2011-02-25,1307.339966,1320.609985,1307.339966,1319.880005,3836030000.0,1319.880005,720.02002,728.969971,717.73999,727.0,267374800.0,727.0,66952.0,67632.0,66331.0,66903.0,2394600.0,66903.0,22727.039062,23091.320312,22712.960938,23012.369141,1403488800.0,23012.369141
2011-02-28,1321.609985,1329.380005,1320.550049,1327.219971,1252850000.0,1327.219971,726.469971,736.150024,724.23999,732.809998,267200600.0,732.809998,66909.0,67458.0,66687.0,67383.0,2640400.0,67383.0,22900.150391,23388.320312,22886.369141,23338.019531,1782741200.0,23338.019531
2011-03-01,1328.640015,1332.089966,1306.140015,1306.329956,1180420000.0,1306.329956,735.859985,739.119995,725.929993,728.059998,307811200.0,728.059998,67381.0,67708.0,66243.0,66243.0,2166400.0,66243.0,23317.960938,23478.699219,23244.109375,23396.419922,1802511600.0,23396.419922
2011-03-02,1305.469971,1314.189941,1302.579956,1308.439941,1025000000.0,1308.439941,723.049988,724.690002,718.099976,721.77002,314886800.0,721.77002,66242.0,67282.0,66101.0,67282.0,2518600.0,67282.0,23114.429688,23114.429688,22915.650391,23048.660156,1491985100.0,23048.660156
2011-03-03,1312.369995,1332.280029,1312.369995,1330.969971,4340470000.0,1330.969971,725.440002,730.909973,722.719971,725.690002,274373200.0,725.690002,67284.0,68188.0,67284.0,68146.0,2254600.0,68146.0,23102.830078,23329.380859,23097.150391,23122.419922,1643360500.0,23122.419922
2011-03-04,1330.72998,1331.079956,1312.589966,1321.150024,4223740000.0,1321.150024,727.359985,730.599976,719.809998,721.25,203403200.0,721.25,68138.0,68220.0,67514.0,68012.0,1840000.0,68012.0,23406.769531,23506.669922,23374.599609,23408.859375,1855060400.0,23408.859375
2011-03-07,1322.719971,1327.680054,1303.98999,1310.130005,3964730000.0,1310.130005,719.059998,725.690002,716.609985,716.609985,190202400.0,716.609985,,,,,,,23257.140625,23491.710938,23229.070312,23313.189453,1321120200.0,23313.189453
2011-03-08,1311.050049,1325.73999,1306.859985,1321.819946,4531420000.0,1321.819946,719.530029,720.450012,712.25,720.090027,203752200.0,720.090027,,,,,,,23401.490234,23731.890625,23307.699219,23711.699219,1782726000.0,23711.699219
2011-03-09,1319.920044,1323.209961,1312.27002,1320.02002,3709520000.0,1320.02002,720.22998,723.820007,716.530029,717.869995,219028000.0,717.869995,68010.0,68057.0,67109.0,67264.0,1407600.0,67264.0,23863.929688,23934.070312,23775.699219,23810.109375,2028495400.0,23810.109375
2011-03-10,1315.719971,1315.719971,1294.209961,1295.109985,4723020000.0,1295.109985,712.48999,715.049988,708.75,712.289978,162549200.0,712.289978,67256.0,67256.0,65854.0,66041.0,2375000.0,66041.0,23818.640625,23818.640625,23564.949219,23614.890625,1406058700.0,23614.890625
2011-03-11,1293.430054,1308.349976,1291.98999,1304.280029,3740400000.0,1304.280029,706.01001,709.169983,704.119995,705.580017,163778800.0,705.580017,66041.0,67014.0,65559.0,66685.0,2491000.0,66685.0,23437.5,23514.730469,23105.990234,23249.779297,1671018400.0,23249.779297
2011-03-14,1301.189941,1301.189941,1286.369995,1296.390015,4050370000.0,1296.390015,702.530029,705.450012,696.080017,697.159973,228856800.0,697.159973,66684.0,67333.0,66088.0,67169.0,1874200.0,67169.0,23207.150391,23345.880859,23078.939453,23345.880859,1201157200.0,23345.880859
2011-03-15,1288.459961,1288.459961,1261.119995,1281.869995,5201400000.0,1281.869995,682.799988,686.599976,669.640015,680.549988,330183600.0,680.549988,67168.0,67168.0,65463.0,67005.0,2852200.0,67005.0,23110.710938,23110.710938,22253.470703,22678.25,2969021200.0,22678.25
2011-03-16,1279.459961,1280.910034,1249.050049,1256.880005,5833000000.0,1256.880005,683.859985,684.98999,667.549988,667.580017,261075400.0,667.580017,67011.0,67502.0,65663.0,66003.0,3056800.0,66003.0,22814.5,22814.5,22541.550781,22700.880859,1775007000.0,22700.880859
2011-03-17,1261.609985,1278.880005,1261.609985,1273.719971,4134950000.0,1273.719971,672.98999,682.549988,669.539978,680.630005,278169800.0,680.630005,66017.0,66950.0,66015.0,66216.0,1985000.0,66216.0,22237.240234,22393.980469,22123.259766,22284.429688,1700522800.0,22284.429688
2011-03-18,1276.709961,1288.880005,1276.180054,1279.209961,4685500000.0,1279.209961,684.099976,691.690002,682.690002,683.599976,258603400.0,683.599976,66217.0,67384.0,66217.0,66880.0,2842800.0,66880.0,22387.980469,22464.349609,22273.699219,22300.230469,2024994000.0,22300.230469
2011-03-21,1281.650024,1300.579956,1281.650024,1298.380005,4223730000.0,1298.380005,693.039978,699.590027,691.51001,699.590027,219454600.0,699.590027,66887.0,67676.0,66656.0,66690.0,2557400.0,66690.0,22401.060547,22711.839844,22395.300781,22685.220703,1744941600.0,22685.220703
2011-03-22,1298.290039,1299.349976,1292.699951,1293.77002,3576550000.0,1293.77002,700.219971,703.090027,694.940002,697.190002,209146200.0,697.190002,66684.0,67631.0,66531.0,67578.0,2357800.0,67578.0,22732.949219,22880.589844,22654.220703,22857.900391,1450412700.0,22857.900391
2011-03-23,1292.189941,1300.51001,1284.050049,1297.540039,3842350000.0,1297.540039,694.549988,701.409973,694.549988,701.409973,182012400.0,701.409973,67570.0,67918.0,67317.0,67796.0,2145600.0,67796.0,22797.939453,22849.230469,22714.859375,22825.400391,1383280100.0,22825.400391
2011-03-24,1300.609985,1311.339966,1297.73999,1309.660034,4223740000.0,1309.660034,698.679993,711.039978,697.25,710.340027,148043800.0,710.340027,67799.0,68009.0,67406.0,67533.0,1819800.0,67533.0,23005.490234,23050.869141,22890.830078,22915.279297,1848430000.0,22915.279297
2011-03-25,1311.800049,1319.180054,1310.150024,1313.800049,4223740000.0,1313.800049,712.77002,713.440002,709.570007,711.51001,145771600.0,711.51001,67528.0,68256.0,67497.0,67766.0,2223800.0,67766.0,23135.380859,23179.259766,23068.089844,23158.669922,2696387200.0,23158.669922
2011-03-28,1315.449951,1319.73999,1310.189941,1310.189941,3215170000.0,1310.189941,711.369995,714.52002,709.880005,711.419983,228156600.0,711.419983,67767.0,68070.0,67193.0,67193.0,1444400.0,67193.0,23114.070312,23261.679688,22952.429688,23068.189453,1989092000.0,23068.189453
2011-03-29,1309.369995,1319.449951,1305.26001,1319.439941,3482580000.0,1319.439941,712.52002,713.599976,707.320007,713.26001,246545400.0,713.26001,67194.0,67862.0,67046.0,67419.0,1768200.0,67419.0,22997.349609,23137.150391,22965.339844,23060.359375,1352926400.0,23060.359375
2011-03-30,1321.890015,1331.73999,1321.890015,1328.26001,3809570000.0,1328.26001,718.960022,719.580017,716.48999,719.219971,294799800.0,719.219971,67423.0,68004.0,67423.0,67997.0,1859800.0,67997.0,23192.789062,23505.109375,23180.919922,23451.429688,2043971200.0,23451.429688
2011-03-31,1327.439941,1329.77002,1325.030029,1325.829956,3566270000.0,1325.829956,720.280029,720.820007,713.159973,713.159973,296788400.0,713.159973,68000.0,68606.0,68000.0,68587.0,2124400.0,68587.0,23618.060547,23618.060547,23450.460938,23527.519531,2338834000.0,23527.519531
2011-04-01,1329.47998,1337.849976,1328.890015,1332.410034,4223740000.0,1332.410034,718.450012,723.840027,715.719971,723.840027,283990200.0,723.840027,68588.0,69387.0,68588.0,69268.0,2397400.0,69268.0,23664.480469,23827.210938,23474.339844,23801.900391,2190682600.0,23801.900391
2011-04-04,1333.560059,1336.73999,1329.099976,1332.869995,4223740000.0,1332.869995,722.619995,725.359985,721.309998,723.210022,201069200.0,723.210022,69270.0,69787.0,69270.0,69704.0,1200.0,69704.0,23917.009766,24164.369141,23917.009766,24150.580078,2068546000.0,24150.580078
2011-04-05,1332.030029,1338.209961,1330.030029,1332.630005,3852280000.0,1332.630005,723.330017,723.73999,718.070007,721.97998,227186000.0,721.97998,69704.0,70047.0,69465.0,69838.0,0.0,69838.0,24150.580078,24150.580078,24150.580078,24150.580078,0.0,24150.580078
2011-04-06,1335.939941,1339.380005,1331.089966,1335.540039,4223740000.0,1335.540039,723.159973,724.929993,717.549988,722.599976,278668400.0,722.599976,69841.0,70108.0,68954.0,69037.0,0.0,69037.0,24182.830078,24322.259766,24102.599609,24285.050781,2113402800.0,24285.050781
2011-04-07,1334.819946,1338.800049,1326.560059,1333.51001,4005600000.0,1333.51001,722.47998,725.75,718.940002,719.309998,288367800.0,719.309998,69040.0,69334.0,68695.0,69176.0,0.0,69176.0,24317.820312,24368.759766,24195.609375,24281.800781,1589719700.0,24281.800781
2011-04-08,1336.160034,1339.459961,1322.939941,1328.170044,3582810000.0,1328.170044,724.359985,725.130005,720.630005,722.630005,226573200.0,722.630005,69180.0,69430.0,68472.0,68718.0,2111400.0,68718.0,24306.439453,24468.640625,24251.740234,24396.070312,1596084100.0,24396.070312
2011-04-11,1329.01001,1333.77002,1321.060059,1324.459961,3478970000.0,1324.459961,721.919983,721.969971,718.409973,720.190002,180204200.0,720.190002,68719.0,69177.0,68029.0,68164.0,2173800.0,68164.0,24394.990234,24466.470703,24250.050781,24303.070312,1506797100.0,24303.070312
2011-04-12,1321.959961,1321.959961,1309.51001,1314.160034,4275490000.0,1314.160034,715.01001,717.549988,708.109985,709.609985,251430800.0,709.609985,68153.0,68153.0,66721.0,66896.0,2525800.0,66896.0,24142.550781,24142.550781,23916.550781,23976.369141,1609206500.0,23976.369141
2011-04-13,1314.030029,1321.349976,1309.189941,1314.410034,3850860000.0,1314.410034,712.159973,718.580017,710.849976,715.070007,229413600.0,715.070007,66909.0,67411.0,66251.0,66486.0,2515200.0,66486.0,23981.050781,24200.320312,23842.289062,24135.029297,1598541400.0,24135.029297
2011-04-14,1311.130005,1316.790039,1302.420044,1314.52002,3872630000.0,1314.52002,712.090027,713.200012,705.929993,708.960022,286124800.0,708.960022,66483.0,67042.0,66090.0,66279.0,2259000.0,66279.0,23951.880859,24070.759766,23912.269531,24014.0,1219048200.0,24014.0
2011-04-15,1314.540039,1322.880005,1313.680054,1319.680054,4223740000.0,1319.680054,709.780029,710.780029,706.570007,710.25,258217800.0,710.25,66281.0,66765.0,65832.0,66684.0,2145800.0,66684.0,24086.550781,24236.539062,23902.029297,24008.070312,1280550500.0,24008.070312
2011-04-18,1313.349976,1313.349976,1294.699951,1305.140015,4223740000.0,1305.140015,709.570007,710.109985,692.359985,695.22998,347730200.0,695.22998,66689.0,66706.0,65158.0,65415.0,3060400.0,65415.0,23977.869141,24145.429688,23769.480469,23830.310547,1280807700.0,23830.310547
2011-04-19,1305.98999,1312.699951,1303.969971,1312.619995,3886300000.0,1312.619995,699.01001,703.799988,698.640015,700.619995,239277400.0,700.619995,65417.0,66257.0,65417.0,66158.0,2214400.0,66158.0,23654.859375,23654.859375,23468.199219,23520.619141,1461878700.0,23520.619141
2011-04-20,1319.119995,1332.660034,1319.119995,1330.359985,4236280000.0,1330.359985,707.140015,715.659973,707.140015,714.51001,279303600.0,714.51001,66165.0,67077.0,66165.0,67058.0,2397400.0,67058.0,23709.289062,23904.769531,23682.789062,23896.099609,1236452200.0,23896.099609
2011-04-21,1333.22998,1337.48999,1332.829956,1337.380005,3587240000.0,1337.380005,716.599976,718.179993,714.820007,716.27002,260300600.0,716.27002,,,,,,,24090.550781,24185.490234,24031.419922,24138.310547,1515002500.0,24138.310547
2011-04-25,1337.140015,1337.550049,1331.469971,1335.25,2142130000.0,1335.25,,,,,,,67058.0,67124.0,66552.0,66972.0,1385800.0,66972.0,24138.310547,24138.310547,24138.310547,24138.310547,0.0,24138.310547
2011-04-26,1336.75,1349.550049,1336.75,1347.23999,3908060000.0,1347.23999,714.559998,720.450012,714.409973,720.0,227978400.0,720.0,66972.0,67413.0,66722.0,67144.0,1726600.0,67144.0,23964.619141,24070.029297,23844.300781,24007.380859,1136259200.0,24007.380859
2011-04-27,1348.430054,1357.48999,1344.25,1355.660034,4051570000.0,1355.660034,719.780029,724.969971,717.51001,722.549988,265287800.0,722.549988,67143.0,67228.0,65885.0,66264.0,2151200.0,66264.0,24193.279297,24260.769531,23825.130859,23892.839844,1245102700.0,23892.839844
2011-04-28,1353.859985,1361.709961,1353.599976,1360.47998,4036820000.0,1360.47998,727.0,728.400024,723.690002,727.47998,278547200.0,727.47998,66249.0,66249.0,65105.0,65673.0,3090000.0,65673.0,24103.029297,24132.050781,23761.130859,23805.630859,1570580800.0,23805.630859
2011-04-29,1360.140015,1364.560059,1358.689941,1363.609985,3479070000.0,1363.609985,725.780029,728.219971,724.789978,727.909973,175930600.0,727.909973,65664.0,66294.0,65461.0,66133.0,2645000.0,66133.0,23729.769531,23808.929688,23633.740234,23720.810547,1468492700.0,23720.810547
2011-05-02,1365.209961,1370.579956,1358.589966,1361.219971,3846250000.0,1361.219971,732.460022,732.73999,729.219971,729.219971,144986400.0,729.219971,66119.0,66500.0,65346.0,65463.0,2306800.0,65463.0,23720.810547,23720.810547,23720.810547,23720.810547,0.0,23720.810547
2011-05-03,1359.76001,1360.839966,1349.52002,1356.619995,4223740000.0,1356.619995,728.530029,728.849976,722.98999,726.849976,231828200.0,726.849976,65458.0,65468.0,64244.0,64318.0,2235400.0,64318.0,23794.859375,23924.480469,23599.279297,23633.25,1309019000.0,23633.25
2011-05-04,1355.900024,1355.900024,1341.5,1347.319946,4223740000.0,1347.319946,725.099976,728.650024,715.780029,717.289978,308065400.0,717.289978,64320.0,64807.0,63548.0,63616.0,2490000.0,63616.0,23582.599609,23582.599609,23230.380859,23315.240234,1880768800.0,23315.240234
2011-05-05,1344.160034,1348.0,1329.170044,1335.099976,3846250000.0,1335.099976,717.080017,719.340027,708.950012,712.880005,294860400.0,712.880005,63609.0,64268.0,62973.0,63407.0,2806000.0,63407.0,23228.009766,23348.330078,23167.929688,23261.609375,1561056500.0,23261.609375
2011-05-06,1340.23999,1354.359985,1335.579956,1340.199951,4223740000.0,1340.199951,714.01001,721.640015,710.380005,721.049988,316673600.0,721.049988,63422.0,64704.0,63422.0,64417.0,2690000.0,64417.0,23035.939453,23207.439453,22985.660156,23159.140625,1282797200.0,23159.140625
2011-05-09,1340.199951,1349.439941,1338.640015,1346.290039,4265250000.0,1346.290039,718.02002,721.429993,711.390015,713.969971,268197400.0,713.969971,64416.0,64782.0,64150.0,64622.0,1880800.0,64622.0,23249.980469,23392.699219,23239.150391,23336.0,1008557600.0,23336.0
2011-05-10,1348.339966,1359.439941,1348.339966,1357.160034,4223740000.0,1357.160034,714.72998,724.400024,713.950012,721.940002,275128400.0,721.940002,64622.0,65143.0,64619.0,64877.0,1982600.0,64877.0,,,,,,
2011-05-11,1354.51001,1354.51001,1336.359985,1342.079956,3846250000.0,1342.079956,723.380005,727.190002,721.580017,723.719971,259071200.0,723.719971,64877.0,64877.0,63622.0,63776.0,2458400.0,63776.0,23509.009766,23509.009766,23233.419922,23291.800781,1308742400.0,23291.800781
2011-05-12,1339.390015,1351.050049,1332.030029,1348.650024,3777210000.0,1348.650024,717.630005,719.159973,713.109985,718.77002,279897200.0,718.77002,63772.0,64329.0,63125.0,64003.0,2486800.0,64003.0,23112.130859,23127.980469,22985.539062,23073.759766,1213530500.0,23073.759766
2011-05-13,1348.689941,1350.469971,1333.359985,1337.77002,3426660000.0,1337.77002,722.47998,725.0,717.390015,718.380005,235198000.0,718.380005,64003.0,64165.0,63063.0,63235.0,2667400.0,63235.0,23120.0,23295.029297,22888.080078,23276.269531,1231654600.0,23276.269531
2011-05-16,1334.77002,1343.329956,1327.319946,1329.469971,3846250000.0,1329.469971,712.039978,715.809998,708.900024,714.48999,244283600.0,714.48999,63233.0,63829.0,62676.0,62830.0,2459600.0,62830.0,23054.060547,23134.640625,22937.140625,22960.630859,1076063000.0,22960.630859
2011-05-17,1326.099976,1330.420044,1318.51001,1328.97998,4053970000.0,1328.97998,711.690002,715.429993,706.320007,706.320007,254069000.0,706.320007,62830.0,63680.0,62414.0,63673.0,2210800.0,63673.0,22896.199219,22967.880859,22768.029297,22901.080078,926370800.0,22901.080078
2011-05-18,1328.540039,1341.819946,1326.589966,1340.680054,3922030000.0,1340.680054,711.710022,712.950012,707.330017,711.070007,233935400.0,711.070007,63675.0,64015.0,62830.0,62841.0,2488000.0,62841.0,22968.619141,23057.720703,22924.460938,23011.140625,1067411900.0,23011.140625
2011-05-19,1342.400024,1346.819946,1336.359985,1343.599976,3626110000.0,1343.599976,714.599976,720.580017,710.590027,717.900024,254156000.0,717.900024,62844.0,63607.0,62225.0,62367.0,2291200.0,62367.0,23125.279297,23248.130859,23031.599609,23163.380859,1146410600.0,23163.380859
2011-05-20,1342.0,1342.0,1330.670044,1333.27002,4066020000.0,1333.27002,717.52002,721.869995,711.049988,712.909973,276509800.0,712.909973,62370.0,63043.0,62086.0,62597.0,2087000.0,62597.0,23215.619141,23242.630859,23147.419922,23199.390625,798082000.0,23199.390625
2011-05-23,1333.069946,1333.069946,1312.880005,1317.369995,3255580000.0,1317.369995,704.099976,704.77002,699.109985,699.309998,283872000.0,699.309998,62597.0,62597.0,61659.0,62345.0,1767600.0,62345.0,22942.960938,22942.960938,22691.330078,22711.019531,1487178000.0,22711.019531
2011-05-24,1317.699951,1323.719971,1313.869995,1316.280029,3846250000.0,1316.280029,700.539978,703.630005,699.820007,700.900024,223224600.0,700.900024,62350.0,63415.0,62350.0,63337.0,2006400.0,63337.0,22693.099609,22754.449219,22631.130859,22730.779297,1007851200.0,22730.779297
2011-05-25,1316.359985,1325.859985,1311.800049,1320.469971,4109670000.0,1320.469971,696.320007,704.530029,695.820007,703.309998,263902200.0,703.309998,63329.0,63857.0,63025.0,63388.0,1918600.0,63388.0,22558.330078,22767.009766,22519.660156,22747.279297,1231365300.0,22747.279297
2011-05-26,1320.640015,1328.51001,1314.410034,1325.689941,3259470000.0,1325.689941,704.130005,706.01001,699.070007,701.119995,232250400.0,701.119995,63389.0,64121.0,63232.0,64099.0,2397000.0,64099.0,22848.060547,22943.849609,22796.130859,22900.789062,960477800.0,22900.789062
2011-05-27,1325.689941,1334.619995,1325.689941,1331.099976,3124560000.0,1331.099976,707.390015,710.23999,704.309998,705.75,273002000.0,705.75,64101.0,64548.0,64092.0,64295.0,1672000.0,64295.0,22939.949219,23150.599609,22859.980469,23118.070312,1504550900.0,23118.070312
2011-05-30,,,,,,,704.789978,707.27002,703.380005,704.890015,91617400.0,704.890015,64295.0,64460.0,63915.0,63954.0,629000.0,63954.0,23117.800781,23257.849609,23086.050781,23184.320312,792873800.0,23184.320312
2011-05-31,1331.099976,1345.199951,1331.099976,1345.199951,4696240000.0,1345.199951,709.590027,715.469971,709.590027,714.070007,302508000.0,714.070007,63961.0,64620.0,63932.0,64620.0,2428400.0,64620.0,23380.289062,23707.949219,23371.480469,23684.130859,2140362000.0,23684.130859
2011-06-01,1345.199951,1345.199951,1313.709961,1314.550049,4241090000.0,1314.550049,715.049988,715.47998,705.530029,707.219971,264248800.0,707.219971,64616.0,64674.0,63401.0,63411.0,2158200.0,63411.0,23686.769531,23706.0,23598.390625,23626.429688,1590464800.0,23626.429688
2011-06-02,1314.550049,1318.030029,1305.609985,1312.939941,3762170000.0,1312.939941,701.710022,701.710022,695.52002,695.52002,193064800.0,695.52002,63411.0,64218.0,63277.0,64218.0,2135600.0,64218.0,23280.050781,23317.789062,23210.949219,23253.839844,1305464400.0,23253.839844
2011-06-03,1312.939941,1312.939941,1297.900024,1300.160034,3505030000.0,1300.160034,697.02002,698.359985,689.109985,695.73999,219217200.0,695.73999,64216.0,64979.0,63628.0,64341.0,2155800.0,64341.0,23338.759766,23338.759766,22932.480469,22949.560547,1959514000.0,22949.560547
2011-06-06,1300.26001,1300.26001,1284.719971,1286.170044,3555980000.0,1286.170044,692.76001,694.859985,690.25,692.059998,195007000.0,692.059998,64341.0,64512.0,62960.0,63068.0,1822400.0,63068.0,,,,,,
2011-06-07,1286.310059,1296.219971,1284.73999,1284.939941,3846250000.0,1284.939941,692.390015,695.830017,691.390015,693.02002,201739400.0,693.02002,63072.0,63784.0,63072.0,63218.0,2089600.0,63218.0,22762.210938,22928.960938,22730.119141,22868.669922,1487292800.0,22868.669922
2011-06-08,1284.630005,1287.040039,1277.420044,1279.560059,3970810000.0,1279.560059,690.659973,691.72998,684.969971,686.650024,243297000.0,686.650024,63204.0,63354.0,62709.0,63033.0,1805800.0,63033.0,22757.619141,22757.619141,22607.089844,22661.630859,2026144000.0,22661.630859
2011-06-09,1279.630005,1294.540039,1279.630005,1289.0,3332510000.0,1289.0,686.52002,693.820007,684.400024,692.97998,237750400.0,692.97998,63037.0,63773.0,62872.0,63469.0,1946800.0,63469.0,22628.130859,22647.300781,22372.939453,22609.830078,2442731600.0,22609.830078
2011-06-10,1288.599976,1288.599976,1268.280029,1270.97998,3846250000.0,1270.97998,691.27002,692.380005,680.070007,681.01001,242359200.0,681.01001,63470.0,63478.0,62495.0,62697.0,1688200.0,62697.0,22641.619141,22674.800781,22297.939453,22420.369141,1701322400.0,22420.369141
2011-06-13,1271.310059,1277.040039,1265.640015,1271.829956,4132520000.0,1271.829956,681.320007,684.97998,679.880005,681.929993,131966000.0,681.929993,62701.0,62968.0,62022.0,62023.0,1397200.0,62023.0,22172.609375,22508.5,22156.810547,22508.080078,1273235900.0,22508.080078
2011-06-14,1272.219971,1292.5,1272.219971,1287.869995,3500280000.0,1287.869995,685.719971,692.150024,685.630005,690.219971,217682400.0,690.219971,62023.0,62697.0,62023.0,62205.0,1762400.0,62205.0,22298.470703,22642.460938,22298.470703,22496.0,1502240000.0,22496.0
2011-06-15,1287.869995,1287.869995,1261.900024,1265.420044,4070500000.0,1265.420044,687.809998,689.349976,680.340027,681.530029,247211400.0,681.530029,62198.0,62198.0,61448.0,61604.0,2668000.0,61604.0,22532.839844,22598.759766,22327.0,22343.769531,1261848200.0,22343.769531
2011-06-16,1265.530029,1274.109985,1258.069946,1267.640015,3846250000.0,1267.640015,676.599976,678.48999,670.77002,677.900024,343771000.0,677.900024,61602.0,62040.0,60489.0,60881.0,1991000.0,60881.0,22048.279297,22065.460938,21874.890625,21953.109375,1875976400.0,21953.109375
2011-06-17,1268.579956,1279.819946,1267.400024,1271.5,4916460000.0,1271.5,675.799988,685.409973,670.169983,682.340027,423651800.0,682.340027,60883.0,61268.0,60566.0,61060.0,1974600.0,61060.0,21969.679688,21971.240234,21628.330078,21695.259766,1985574800.0,21695.259766
2011-06-20,1271.5,1280.420044,1267.560059,1278.359985,3464660000.0,1278.359985,672.77002,679.650024,672.039978,678.440002,206354400.0,678.440002,61059.0,61571.0,60784.0,61168.0,2019800.0,61168.0,21770.789062,21897.349609,21508.769531,21599.509766,1395417200.0,21599.509766
2011-06-21,1278.400024,1297.619995,1278.400024,1295.52002,4056150000.0,1295.52002,682.01001,690.52002,681.98999,690.380005,213325800.0,690.380005,61188.0,61543.0,61179.0,61424.0,1696600.0,61424.0,21783.859375,21875.160156,21656.060547,21850.589844,2141318800.0,21850.589844
2011-06-22,1295.47998,1298.609985,1286.790039,1287.140015,3718420000.0,1287.140015,689.950012,690.440002,685.640015,688.280029,246966200.0,688.280029,61420.0,61859.0,61194.0,61194.0,1863400.0,61194.0,22044.160156,22047.849609,21837.839844,21859.970703,1431572200.0,21859.970703
2011-06-23,1286.599976,1286.599976,1262.869995,1283.5,4983450000.0,1283.5,685.320007,685.690002,673.190002,675.349976,264015800.0,675.349976,,,,,,,21777.109375,21905.099609,21632.869141,21759.140625,1783660800.0,21759.140625
2011-06-24,1283.040039,1283.930054,1267.23999,1268.449951,3665340000.0,1268.449951,683.380005,686.890015,673.429993,674.780029,294532800.0,674.780029,61192.0,61459.0,60921.0,61017.0,1449000.0,61017.0,21843.759766,22182.75,21783.730469,22171.949219,1956020800.0,22171.949219
